# Time(s)     R            T
-2.46000e+01  7.77577e-04 -5.91381e-05
-2.45500e+01  7.67461e-04 -4.19909e-05
-2.45000e+01  7.49419e-04 -2.34646e-05
-2.44500e+01  7.23246e-04 -4.12102e-06
-2.44000e+01  6.88817e-04  1.54432e-05
-2.43500e+01  6.46091e-04  3.46119e-05
-2.43000e+01  5.95118e-04  5.27635e-05
-2.42500e+01  5.36037e-04  6.92863e-05
-2.42000e+01  4.69084e-04  8.35921e-05
-2.41500e+01  3.94587e-04  9.51300e-05
-2.41000e+01  3.12968e-04  1.03398e-04
-2.40500e+01  2.24741e-04  1.07955e-04
-2.40000e+01  1.30509e-04  1.08430e-04
-2.39500e+01  3.09565e-05  1.04529e-04
-2.39000e+01 -7.31543e-05  9.60444e-05
-2.38500e+01 -1.80992e-04  8.28555e-05
-2.38000e+01 -2.91663e-04  6.49359e-05
-2.37500e+01 -4.04227e-04  4.23527e-05
-2.37000e+01 -5.17701e-04  1.52666e-05
-2.36500e+01 -6.31074e-04 -1.60696e-05
-2.36000e+01 -7.43322e-04 -5.13144e-05
-2.35500e+01 -8.53417e-04 -9.00432e-05
-2.35000e+01 -9.60344e-04 -1.31754e-04
-2.34500e+01 -1.06311e-03 -1.75877e-04
-2.34000e+01 -1.16076e-03 -2.21783e-04
-2.33500e+01 -1.25240e-03 -2.68794e-04
-2.33000e+01 -1.33717e-03 -3.16195e-04
-2.32500e+01 -1.41432e-03 -3.63250e-04
-2.32000e+01 -1.48317e-03 -4.09209e-04
-2.31500e+01 -1.54312e-03 -4.53330e-04
-2.31000e+01 -1.59371e-03 -4.94888e-04
-2.30500e+01 -1.63455e-03 -5.33186e-04
-2.30000e+01 -1.66539e-03 -5.67578e-04
-2.29500e+01 -1.68609e-03 -5.97471e-04
-2.29000e+01 -1.69663e-03 -6.22343e-04
-2.28500e+01 -1.69713e-03 -6.41750e-04
-2.28000e+01 -1.68779e-03 -6.55334e-04
-2.27500e+01 -1.66895e-03 -6.62833e-04
-2.27000e+01 -1.64106e-03 -6.64079e-04
-2.26500e+01 -1.60466e-03 -6.59008e-04
-2.26000e+01 -1.56037e-03 -6.47653e-04
-2.25500e+01 -1.50891e-03 -6.30149e-04
-2.25000e+01 -1.45106e-03 -6.06723e-04
-2.24500e+01 -1.38764e-03 -5.77694e-04
-2.24000e+01 -1.31953e-03 -5.43462e-04
-2.23500e+01 -1.24762e-03 -5.04502e-04
-2.23000e+01 -1.17283e-03 -4.61353e-04
-2.22500e+01 -1.09606e-03 -4.14609e-04
-2.22000e+01 -1.01819e-03 -3.64907e-04
-2.21500e+01 -9.40093e-04 -3.12915e-04
-2.21000e+01 -8.62581e-04 -2.59323e-04
-2.20500e+01 -7.86424e-04 -2.04829e-04
-2.20000e+01 -7.12328e-04 -1.50128e-04
-2.19500e+01 -6.40929e-04 -9.59023e-05
-2.19000e+01 -5.72790e-04 -4.28112e-05
-2.18500e+01 -5.08394e-04  8.51998e-06
-2.18000e+01 -4.48141e-04  5.75077e-05
-2.17500e+01 -3.92348e-04  1.03619e-04
-2.17000e+01 -3.41249e-04  1.46377e-04
-2.16500e+01 -2.94995e-04  1.85369e-04
-2.16000e+01 -2.53662e-04  2.20251e-04
-2.15500e+01 -2.17250e-04  2.50748e-04
-2.15000e+01 -1.85695e-04  2.76661e-04
-2.14500e+01 -1.58868e-04  2.97863e-04
-2.14000e+01 -1.36590e-04  3.14303e-04
-2.13500e+01 -1.18634e-04  3.25999e-04
-2.13000e+01 -1.04733e-04  3.33042e-04
-2.12500e+01 -9.45930e-05  3.35583e-04
-2.12000e+01 -8.78949e-05  3.33833e-04
-2.11500e+01 -8.43052e-05  3.28054e-04
-2.11000e+01 -8.34815e-05  3.18554e-04
-2.10500e+01 -8.50800e-05  3.05677e-04
-2.10000e+01 -8.87603e-05  2.89793e-04
-2.09500e+01 -9.41908e-05  2.71293e-04
-2.09000e+01 -1.01053e-04  2.50578e-04
-2.08500e+01 -1.09045e-04  2.28052e-04
-2.08000e+01 -1.17885e-04  2.04110e-04
-2.07500e+01 -1.27309e-04  1.79140e-04
-2.07000e+01 -1.37080e-04  1.53506e-04
-2.06500e+01 -1.46981e-04  1.27550e-04
-2.06000e+01 -1.56817e-04  1.01585e-04
-2.05500e+01 -1.66418e-04  7.58926e-05
-2.05000e+01 -1.75632e-04  5.07221e-05
-2.04500e+01 -1.84330e-04  2.62880e-05
-2.04000e+01 -1.92398e-04  2.77193e-06
-2.03500e+01 -1.99740e-04 -1.96766e-05
-2.03000e+01 -2.06275e-04 -4.09377e-05
-2.02500e+01 -2.11933e-04 -6.09185e-05
-2.02000e+01 -2.16658e-04 -7.95500e-05
-2.01500e+01 -2.20400e-04 -9.67831e-05
-2.01000e+01 -2.23120e-04 -1.12585e-04
-2.00500e+01 -2.24785e-04 -1.26937e-04
-2.00000e+01 -2.25369e-04 -1.39828e-04
-1.99500e+01 -2.24851e-04 -1.51256e-04
-1.99000e+01 -2.23217e-04 -1.61222e-04
-1.98500e+01 -2.20460e-04 -1.69730e-04
-1.98000e+01 -2.16579e-04 -1.76784e-04
-1.97500e+01 -2.11579e-04 -1.82390e-04
-1.97000e+01 -2.05475e-04 -1.86553e-04
-1.96500e+01 -1.98291e-04 -1.89282e-04
-1.96000e+01 -1.90059e-04 -1.90582e-04
-1.95500e+01 -1.80823e-04 -1.90466e-04
-1.95000e+01 -1.70639e-04 -1.88949e-04
-1.94500e+01 -1.59574e-04 -1.86051e-04
-1.94000e+01 -1.47706e-04 -1.81802e-04
-1.93500e+01 -1.35127e-04 -1.76239e-04
-1.93000e+01 -1.21939e-04 -1.69411e-04
-1.92500e+01 -1.08255e-04 -1.61377e-04
-1.92000e+01 -9.41967e-05 -1.52209e-04
-1.91500e+01 -7.98953e-05 -1.41994e-04
-1.91000e+01 -6.54874e-05 -1.30829e-04
-1.90500e+01 -5.11140e-05 -1.18825e-04
-1.90000e+01 -3.69181e-05 -1.06105e-04
-1.89500e+01 -2.30429e-05 -9.28003e-05
-1.89000e+01 -9.62870e-06 -7.90532e-05
-1.88500e+01  3.18914e-06 -6.50115e-05
-1.88000e+01  1.52825e-05 -5.08274e-05
-1.87500e+01  2.65326e-05 -3.66555e-05
-1.87000e+01  3.68325e-05 -2.26493e-05
-1.86500e+01  4.60881e-05 -8.95935e-06
-1.86000e+01  5.42204e-05  4.26984e-06
-1.85500e+01  6.11663e-05  1.69020e-05
-1.85000e+01  6.68795e-05  2.88115e-05
-1.84500e+01  7.13311e-05  3.98855e-05
-1.84000e+01  7.45099e-05  5.00255e-05
-1.83500e+01  7.64222e-05  5.91490e-05
-1.83000e+01  7.70914e-05  6.71906e-05
-1.82500e+01  7.65571e-05  7.41026e-05
-1.82000e+01  7.48742e-05  7.98554e-05
-1.81500e+01  7.21116e-05  8.44375e-05
-1.81000e+01  6.83510e-05  8.78552e-05
-1.80500e+01  6.36847e-05  9.01318e-05
-1.80000e+01  5.82144e-05  9.13064e-05
-1.79500e+01  5.20492e-05  9.14330e-05
-1.79000e+01  4.53033e-05  9.05790e-05
-1.78500e+01  3.80949e-05  8.88230e-05
-1.78000e+01  3.05437e-05  8.62536e-05
-1.77500e+01  2.27692e-05  8.29671e-05
-1.77000e+01  1.48895e-05  7.90658e-05
-1.76500e+01  7.01899e-06  7.46558e-05
-1.76000e+01 -7.32399e-07  6.98455e-05
-1.75500e+01 -8.26088e-06  6.47432e-05
-1.75000e+01 -1.54698e-05  5.94557e-05
-1.74500e+01 -2.22704e-05  5.40867e-05
-1.74000e+01 -2.85828e-05  4.87352e-05
-1.73500e+01 -3.43364e-05  4.34941e-05
-1.73000e+01 -3.94705e-05  3.84493e-05
-1.72500e+01 -4.39341e-05  3.36787e-05
-1.72000e+01 -4.76864e-05  2.92513e-05
-1.71500e+01 -5.06965e-05  2.52267e-05
-1.71000e+01 -5.29434e-05  2.16551e-05
-1.70500e+01 -5.44155e-05  1.85763e-05
-1.70000e+01 -5.51102e-05  1.60205e-05
-1.69500e+01 -5.50336e-05  1.40081e-05
-1.69000e+01 -5.41997e-05  1.25498e-05
-1.68500e+01 -5.26301e-05  1.16475e-05
-1.68000e+01 -5.03529e-05  1.12943e-05
-1.67500e+01 -4.74023e-05  1.14757e-05
-1.67000e+01 -4.38180e-05  1.21699e-05
-1.66500e+01 -3.96440e-05  1.33488e-05
-1.66000e+01 -3.49283e-05  1.49786e-05
-1.65500e+01 -2.97219e-05  1.70211e-05
-1.65000e+01 -2.40782e-05  1.94341e-05
-1.64500e+01 -1.80525e-05  2.21727e-05
-1.64000e+01 -1.17006e-05  2.51898e-05
-1.63500e+01 -5.07922e-06  2.84371e-05
-1.63000e+01  1.75563e-06  3.18660e-05
-1.62500e+01  8.74855e-06  3.54280e-05
-1.62000e+01  1.58456e-05  3.90759e-05
-1.61500e+01  2.29947e-05  4.27638e-05
-1.61000e+01  3.01459e-05  4.64481e-05
-1.60500e+01  3.72523e-05  5.00876e-05
-1.60000e+01  4.42698e-05  5.36443e-05
-1.59500e+01  5.11574e-05  5.70832e-05
-1.59000e+01  5.78781e-05  6.03728e-05
-1.58500e+01  6.43983e-05  6.34853e-05
-1.58000e+01  7.06882e-05  6.63966e-05
-1.57500e+01  7.67223e-05  6.90862e-05
-1.57000e+01  8.24786e-05  7.15372e-05
-1.56500e+01  8.79393e-05  7.37365e-05
-1.56000e+01  9.30904e-05  7.56743e-05
-1.55500e+01  9.79217e-05  7.73441e-05
-1.55000e+01  1.02427e-04  7.87427e-05
-1.54500e+01  1.06602e-04  7.98695e-05
-1.54000e+01  1.10449e-04  8.07270e-05
-1.53500e+01  1.13969e-04  8.13197e-05
-1.53000e+01  1.17170e-04  8.16548e-05
-1.52500e+01  1.20061e-04  8.17412e-05
-1.52000e+01  1.22652e-04  8.15897e-05
-1.51500e+01  1.24958e-04  8.12124e-05
-1.51000e+01  1.26995e-04  8.06229e-05
-1.50500e+01  1.28779e-04  7.98358e-05
-1.50000e+01  1.30330e-04  7.88663e-05
-1.49500e+01  1.31667e-04  7.77303e-05
-1.49000e+01  1.32813e-04  7.64440e-05
-1.48500e+01  1.33788e-04  7.50238e-05
-1.48000e+01  1.34618e-04  7.34858e-05
-1.47500e+01  1.35323e-04  7.18461e-05
-1.47000e+01  1.35929e-04  7.01202e-05
-1.46500e+01  1.36459e-04  6.83229e-05
-1.46000e+01  1.36937e-04  6.64687e-05
-1.45500e+01  1.37385e-04  6.45708e-05
-1.45000e+01  1.37827e-04  6.26418e-05
-1.44500e+01  1.38285e-04  6.06933e-05
-1.44000e+01  1.38781e-04  5.87360e-05
-1.43500e+01  1.39335e-04  5.67796e-05
-1.43000e+01  1.39965e-04  5.48329e-05
-1.42500e+01  1.40690e-04  5.29041e-05
-1.42000e+01  1.41526e-04  5.10004e-05
-1.41500e+01  1.42487e-04  4.91285e-05
-1.41000e+01  1.43586e-04  4.72946e-05
-1.40500e+01  1.44832e-04  4.55042e-05
-1.40000e+01  1.46233e-04  4.37628e-05
-1.39500e+01  1.47796e-04  4.20753e-05
-1.39000e+01  1.49522e-04  4.04467e-05
-1.38500e+01  1.51413e-04  3.88816e-05
-1.38000e+01  1.53466e-04  3.73844e-05
-1.37500e+01  1.55676e-04  3.59594e-05
-1.37000e+01  1.58036e-04  3.46106e-05
-1.36500e+01  1.60537e-04  3.33415e-05
-1.36000e+01  1.63165e-04  3.21552e-05
-1.35500e+01  1.65909e-04  3.10540e-05
-1.35000e+01  1.68751e-04  3.00394e-05
-1.34500e+01  1.71675e-04  2.91119e-05
-1.34000e+01  1.74662e-04  2.82708e-05
